Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature,vente_lag1,vente_lag2,stock_lag1,stock_lag2,total_lag1,total_lag2,feature_lag1,feature_lag2,vente_roll3,stock_roll3,total_roll3,feature_roll3,month_sin,month_cos,vente_trend,vente_season,stock_trend,stock_season,Total_trend,Total_season,feature_trend,feature_season,cluster_label
PF235,Ortoton 750 MG boite de 20,A0,2023-01-01,1,2023,5394.0,6462.0,9785.0,1,1,0,1,0,0,0,0,0,0,0.074503238,11136.12839729,5394.0,7108.312157721796,6462.0,6462.0,7481.279541905257,7479.654983570646,11136.12839729,2876.072092191,5394.0,6462.0,9785.0,11136.12839729,0.49999999999999994,0.8660254037844387,8085.648148148144,-2691.648148148148,8119.374999577829,-1657.3749995778348,10432.631944444449,-647.6319444444485,10660.559019238563,475.569378051434,1
PF240,Valcyvir 500 MG comprimé boite de 10,NC,2023-01-01,1,2023,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.300621583882475,0.0,0.0,7108.312157721796,0.0,0.0,7481.279541905257,7479.654983570646,0.0,2876.072092191,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-19.22366895170015,19.223668951700148,-208.2771287109194,208.27712871091944,-6.238574991961245,6.238574991961247,-3.5016801186112883,3.501680118611288,0
PF242,Astair 5 MG comprimé boite de 30,B,2023-01-01,1,2023,1053.0,1355.0,2051.0,1,1,0,1,0,0,0,0,0,0,0.000899399,3156.041240037,1053.0,7108.312157721796,1355.0,1355.0,7481.279541905257,7479.654983570646,3156.041240037,2876.072092191,1053.0,1355.0,2051.0,3156.041240037,0.49999999999999994,0.8660254037844387,1220.0069444444443,-167.0069444444448,1792.555555555554,-437.55555555555515,1577.7361111111127,473.2638888888871,1886.44941936571,-610.1930277258905,1
PF243,Astair 10 MG comprimé boite de 30,A+,2023-01-01,1,2023,1845.0,2129.0,3091.0,1,1,0,1,0,0,0,0,0,0,0.000424571,5311.36241922,1845.0,7108.312157721796,2129.0,2129.0,7481.279541905257,7479.654983570646,5311.36241922,2876.072092191,1845.0,2129.0,3091.0,5311.36241922,0.49999999999999994,0.8660254037844387,2155.193739413989,-310.1937394139895,2289.8101289953465,-160.80881228799274,2761.2824010893096,507.05091599749056,2525.264928310486,404.4540476936735,0
PF249,Aciryl 75 MG boite de 60,C,2023-01-01,1,2023,147.0,332.0,234.0,1,1,0,1,0,0,0,0,0,0,0.300621583882475,215.85306132,147.0,7108.312157721796,332.0,332.0,7481.279541905257,7479.654983570646,215.85306132,2876.072092191,147.0,332.0,234.0,215.85306132,0.49999999999999994,0.8660254037844387,220.13611111111112,-73.13611111111113,380.33209705135255,-48.636619008419004,200.54855032431692,-74.54875806350978,197.2509401801517,-99.08560577310743,0
PF250,Alezine 5 MG boite de 30,NC,2023-01-01,1,2023,1476.0,1546.0,1200.0,1,1,0,1,0,0,0,0,0,0,0.199444867,1516.7647056,1476.0,7108.312157721796,1546.0,1546.0,7481.279541905257,7479.654983570646,1516.7647056,2876.072092191,1476.0,1546.0,1200.0,1516.7647056,0.49999999999999994,0.8660254037844387,470.4446647214969,530.5658639769146,-227.82278075897815,1773.822780758979,-41.74223219078549,1241.7402458851186,143.61573865410955,1373.2331102138862,0
PF259,Xtiova Easy Flow 18,A+,2023-01-01,1,2023,2566.0,2948.0,4288.0,1,1,0,1,0,0,0,0,0,0,0.125902166,6458.990455808,2566.0,7108.312157721796,2948.0,2948.0,7481.279541905257,7479.654983570646,6458.990455808,2876.072092191,2566.0,2948.0,4288.0,6458.990455808,0.49999999999999994,0.8660254037844387,3776.8958333333294,-1210.8958333333303,3173.952441077442,-225.9524410774439,4200.604166666668,87.3958333333312,4674.650442399843,1784.3400134081553,0
PF260,"Elixtra comprimé 2,5 MG boite de 20",B,2023-01-01,1,2023,707.0,1521.0,1344.0,1,1,0,1,0,0,0,0,0,0,0.546452423,3246.163933824,707.0,7108.312157721796,1521.0,1521.0,7481.279541905257,7479.654983570646,3246.163933824,2876.072092191,707.0,1521.0,1344.0,3246.163933824,0.49999999999999994,0.8660254037844387,1247.842803030302,-540.8428030303024,2118.40451388886,303.47048611106226,1220.570987654324,332.54012345679,1588.9208991639773,2419.0586418243747,0
PF261,Elixtra comprimé 5 MG boite de 20,A+,2023-01-01,1,2023,1422.0,1169.0,2208.0,1,1,0,1,0,0,0,0,0,0,0.281190005,3953.00301168,1422.0,7108.312157721796,1169.0,1169.0,7481.279541905257,7479.654983570646,3953.00301168,2876.072092191,1422.0,1169.0,2208.0,3953.00301168,0.49999999999999994,0.8660254037844387,1810.100694444444,-388.1006944444439,2291.531944444438,-1122.5319444444401,2039.048858786767,439.218402301478,2179.1356510603664,1773.8673606196312,0
PF262,"Elixtra comprimé 2,5 MG boite de 60",A+,2023-01-01,1,2023,1172.0,843.0,1788.0,1,1,0,1,0,0,0,0,0,0,0.328006274,3003.79572912,1172.0,7108.312157721796,843.0,843.0,7481.279541905257,7479.654983570646,3003.79572912,2876.072092191,1172.0,843.0,1788.0,3003.79572912,0.49999999999999994,0.8660254037844387,1690.7260004485997,245.51376860355222,1970.2499999999995,-1127.250000000001,1743.688498757836,44.31150124216595,1880.8124303106374,1122.9832988093626,0
PF263,Elixtra comprimé 5 MG boite de 60,A+,2023-01-01,1,2023,1482.0,1684.0,3040.0,1,1,0,1,0,0,0,0,0,0,0.25979876,4701.4423384,1482.0,7108.312157721796,1684.0,1684.0,7481.279541905257,7479.654983570646,4701.4423384,2876.072092191,1482.0,1684.0,3040.0,4701.4423384,0.49999999999999994,0.8660254037844387,2744.045429144966,570.7293755425355,2921.4152028119165,-1237.415202811918,3062.6513675689484,-22.65136756894952,3185.2442009880324,3648.923872792471,0
PFC008,Ialufresh gel buccal flacon 20GR,NC,2023-01-01,1,2023,299.0,774.0,642.0,1,1,0,1,0,0,0,0,0,0,0.169886855,1487.213709636,299.0,7108.312157721796,774.0,774.0,7481.279541905257,7479.654983570646,1487.213709636,2876.072092191,299.0,774.0,642.0,1487.213709636,0.49999999999999994,0.8660254037844387,402.43125000000003,-103.43125,1161.5763681049177,-387.576368104917,488.71458493073607,153.28541506926308,754.1378719895441,598.6737764475794,0
PFC010,Ialufresh spray buccal flacon 30ML,NC,2023-01-01,1,2023,362.0,878.0,677.0,1,1,0,1,0,0,0,0,0,0,0.232226326,1322.637379917,362.0,7108.312157721796,878.0,878.0,7481.279541905257,7479.654983570646,1322.637379917,2876.072092191,362.0,878.0,677.0,1322.637379917,0.49999999999999994,0.8660254037844387,568.837735612667,-145.62132405355473,1102.4319540523718,-224.43195405237162,718.6979166666669,-41.697916666666686,760.4836922068924,324.069262337682,0
PFC017,Fer Max gélule boite de 30,NC,2023-01-01,1,2023,597.0,1089.0,1201.0,1,1,0,1,0,0,0,0,0,0,0.210799437,2280.7893043910003,597.0,7108.312157721796,1089.0,1089.0,7481.279541905257,7479.654983570646,2280.7893043910003,2876.072092191,597.0,1089.0,1201.0,2280.7893043910003,0.49999999999999994,0.8660254037844387,977.0062499999993,-380.00624999999945,1889.478262888659,-800.4782628886608,993.5813492065471,-72.15277777750045,1197.6735036508219,584.9208544211815,0
PFC018,Asepsil 2% solution alcoolisée flacon 250 ML,NC,2023-01-01,1,2023,50.0,1629.0,0.0,1,1,0,1,0,0,0,0,0,0,0.973201232,0.0,50.0,7108.312157721796,1629.0,1629.0,7481.279541905257,7479.654983570646,0.0,2876.072092191,50.0,1629.0,0.0,0.0,0.49999999999999994,0.8660254037844387,39.161612809393226,10.838387190606767,2558.7781432361476,-929.7781432361467,254.03638823460514,-20.728611329205542,34.81534435124625,-34.75369590011603,1
PFC039,Argino-B Plus boite de 30,A0,2023-01-01,1,2023,2561.0,4430.0,4752.0,1,1,0,1,0,0,0,0,0,0,0.083052528,11725.507842048,2561.0,7108.312157721796,4430.0,4430.0,7481.279541905257,7479.654983570646,11725.507842048,2876.072092191,2561.0,4430.0,4752.0,11725.507842048,0.49999999999999994,0.8660254037844387,4295.643555767869,-669.0301151564049,3709.831302630154,720.1686973698438,5385.156250000005,-633.1562500000011,6961.701595733787,5265.39821233634,1
PFC044,Ialuflex Plus comprimé boite de 60,NC,2023-01-01,1,2023,1306.0,716.0,2490.0,1,1,0,1,0,0,0,0,0,0,0.008441007,7265.983881839999,1306.0,7108.312157721796,716.0,716.0,7481.279541905257,7479.654983570646,7265.983881839999,2876.072092191,1306.0,716.0,2490.0,7265.983881839999,0.49999999999999994,0.8660254037844387,2795.9437499981145,207.3562499900732,2267.627083333333,-1551.6270833333338,2673.4583333333308,-183.45833333333266,3728.941472046777,3537.042410192907,0
PF009,Amuchina 5% solution externe flacon 250 ML,A-,2023-02-01,2,2023,13324.0,30453.0,28465.0,1,1,0,1,0,0,0,0,0,0,0.776231508,43904.21475245,18480.0,7108.312157721796,30675.0,30675.0,30508.0,7479.654983570646,40486.117446832,2876.072092191,18480.0,30675.0,30508.0,40486.117446832,0.8660254037844386,0.5000000000000001,42769.23379629628,-29445.233796296307,43867.54222631835,-13414.542226318368,42380.56359995748,-13915.563599957466,63726.04962040936,-25022.201010534995,1
PF012,"Dermosone 0,05% crème dermique tube 15GR",A0,2023-02-01,2,2023,15568.0,15493.0,38675.0,1,1,0,1,0,0,0,0,0,0,0.205630823,55111.5154772,17909.0,7108.312157721796,19819.0,19819.0,28417.0,7479.654983570646,31790.044589708,2876.072092191,17909.0,19819.0,28417.0,31790.044589708,0.8660254037844386,0.5000000000000001,24559.243488243777,-8991.24348824377,38952.049305555556,-23459.04930555554,34810.75378787877,3864.2462121212216,43893.14753664453,11218.367940555474,1
PF013,"Dermosone 0,05% pomade dermique tube 15GR",A0,2023-02-01,2,2023,21560.0,28365.0,60460.0,1,1,0,1,0,0,0,0,0,0,0.462327689,71303.66569303999,31336.0,7108.312157721796,34152.0,34152.0,42070.0,7479.654983570646,46889.9582172,2876.072092191,31336.0,34152.0,42070.0,46889.9582172,0.8660254037844386,0.5000000000000001,45465.55871212119,-23905.558712121205,57991.101010101054,-29626.10101010104,49516.55223336763,10943.447766632353,56227.97569196028,28852.702261331036,1
PF014,"Fluskin 0,05% gel dermique tube 30GR",B,2023-02-01,2,2023,1568.0,2382.0,3950.0,1,1,0,1,0,0,0,0,0,0,0.313386971,4693.946187650001,1645.0,7108.312157721796,3247.0,3247.0,2600.0,7479.654983570646,3473.9364894,2876.072092191,1645.0,3247.0,2600.0,3473.9364894,0.8660254037844386,0.5000000000000001,1684.18594692166,-499.8830066347926,1667.4361765585754,-319.6249999999999,619.1910691581982,-131.75932592075762,1211.0904138795454,3482.8557737704546,0
PF017,"Dermosone Neo 0,05% pomade dermique tube 15GR",B,2023-02-01,2,2023,132.0,90.0,300.0,1,1,0,1,0,0,0,0,0,0,0.999999976,761.5384614,106.0,7108.312157721796,121.0,121.0,200.0,7479.654983570646,17723.4056375,2876.072092191,106.0,121.0,200.0,17723.4056375,0.8660254037844386,0.5000000000000001,121.96721872113207,24.917140331986243,245.3270833333335,-155.32708333333343,303.2049426223941,-53.51040502219762,278.8487923290301,-55.35128491201469,0
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2023-02-01,2,2023,6032.0,7179.0,14751.0,1,1,0,1,0,0,0,0,0,0,0.047868432,20823.446798649,7742.0,7108.312157721796,10412.0,10412.0,12500.0,7479.654983570646,17723.4056375,2876.072092191,7742.0,10412.0,12500.0,17723.4056375,0.8660254037844386,0.5000000000000001,10396.315220525843,-2426.135667232123,13748.556250000009,-6569.556250000014,14434.65798611112,-3605.782986111073,16048.691860139843,-6406.811572263651,1
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2023-02-01,2,2023,15397.0,15204.0,12643.0,1,1,0,1,0,0,0,0,0,0,0.90718478,8896.352961555,21364.0,7108.312157721796,6318.0,6318.0,52985.0,7479.654983570646,97511.362854635,2876.072092191,21364.0,6318.0,52985.0,97511.362854635,0.8660254037844386,0.5000000000000001,12520.143305245794,2876.8566957986222,12709.43402778458,2494.5659722154196,22055.505719499943,-9412.505719499944,9679.986583564478,-5242.224778302565,2
PF023,Verax Blu bain de bouche flacon 120ML,A0,2023-02-01,2,2023,17388.0,18259.0,41653.0,1,1,0,1,0,0,0,0,0,0,0.425879642,48565.976133192,20530.0,7108.312157721796,21639.0,21639.0,32405.0,7479.654983570646,47530.77485235,2876.072092191,20530.0,21639.0,32405.0,47530.77485235,0.8660254037844386,0.5000000000000001,32347.94444444444,-14959.944444444454,39175.92826138638,-12021.604019747449,41189.89583333333,463.1041666666609,43082.99747319113,5482.978660000877,0
PF024,Ecorex 1% crème dermique tube 30GR,A0,2023-02-01,2,2023,10790.0,12578.0,25309.0,1,1,0,1,0,0,0,0,0,0,0.111177372,34074.096931189,13341.0,7108.312157721796,15932.0,15932.0,22421.0,7479.654983570646,32986.068780574,2876.072092191,13341.0,15932.0,22421.0,32986.068780574,0.8660254037844386,0.5000000000000001,22912.027777777785,-12122.02777777779,20031.432841472906,-7453.432829137847,28074.41873116769,13019.589526836371,30375.70853484559,25441.91042698565,0
PF031,Ecorex 150MG ovule boite de 3,B,2023-02-01,2,2023,5227.0,6663.0,11300.0,1,1,0,1,0,0,0,0,0,0,0.094307124,14463.8817568,6336.0,7108.312157721796,9477.0,9477.0,7300.0,7479.654983570646,10737.7877298,2876.072092191,6336.0,9477.0,7300.0,10737.7877298,0.8660254037844386,0.5000000000000001,9860.959722222207,-4633.959722222211,12358.119318181818,-5695.11931818182,10905.519678629606,394.48190963975105,12347.073724052863,2116.8080327471384,1
PF036,"Dermosalic 0,05% pomade dermique tube 30GR",A0,2023-02-01,2,2023,26593.0,29931.0,73933.0,1,1,0,1,0,0,0,0,0,0,0.087291744,95264.125131775,40979.0,7108.312157721796,34739.0,34739.0,50729.0,7479.654983570646,61578.596644495,2876.072092191,40979.0,34739.0,50729.0,61578.596644495,0.8660254037844386,0.5000000000000001,59058.03611111119,-32465.036111111167,64809.71875000006,-34878.718750000044,70725.6991701484,13856.296733715411,67928.89486630833,27335.230265466675,0
PF037,"Dermosalic 0,05% lotion flacon 30GR",A0,2023-02-01,2,2023,9122.0,9859.0,17502.0,1,1,0,1,0,0,0,0,0,0,0.360531278,18617.49968361,11358.0,7108.312157721796,10214.0,10214.0,18857.0,7479.654983570646,25808.418909908,2876.072092191,11358.0,10214.0,18857.0,25808.418909908,0.8660254037844386,0.5000000000000001,14779.436507940893,-5657.436507940891,16007.1890051097,-6148.189005109704,18588.85701885361,-1086.8570188536125,21105.939225925107,-2488.4395423151177,0
PF049,"Glyss 0,77G suppositoire nourrisson boite de 10",B,2023-02-01,2,2023,9678.0,13883.0,23328.0,1,1,0,1,0,0,0,0,0,0,0.068225186,14189.38208784,12408.0,7108.312157721796,15846.0,15846.0,23616.0,7479.654983570646,33777.764040384,2876.072092191,12408.0,15846.0,23616.0,33777.764040384,0.8660254037844386,0.5000000000000001,23292.733757434115,-13614.733757434136,59554.99498149155,-2641.5894299632073,23203.974263733704,-6021.431074745838,20216.414703597213,-6027.03261575722,1
PF066,Diclopal 100MG suppositoire boite de 10,NC,2023-02-01,2,2023,4542.0,6380.0,10771.0,1,1,0,1,0,0,0,0,0,0,0.330101672,11374.598675582,5838.0,7108.312157721796,8372.0,8372.0,8248.0,7479.654983570646,10730.402110624,2876.072092191,5838.0,8372.0,8248.0,10730.402110624,0.8660254037844386,0.5000000000000001,8186.0127803589685,-3644.012780358972,6592.09722224164,-212.09722224163917,10986.861111111102,-215.86111111110486,11182.759020127873,191.83965545411485,1
PF068,"Bromisol 0,2% solution buvable flacon 60ML",NC,2023-02-01,2,2023,5102.0,5901.0,1897.0,1,1,0,1,0,0,0,0,0,0,0.473711674,1407.295954813,5102.0,7108.312157721796,5901.0,5901.0,7481.279541905257,7479.654983570646,1407.295954813,2876.072092191,5102.0,5901.0,1897.0,1407.295954813,0.8660254037844386,0.5000000000000001,6864.525428709608,-1762.522459216467,8415.516340926324,-1307.0126628701692,3886.9421296296277,-1989.9421296296273,5653.695148703202,-4246.399193890201,2
PF076,Aciclovir 5% crème dermique tube 5 GR,A+,2023-02-01,2,2023,8669.0,7702.0,23363.0,1,1,0,1,0,0,0,0,0,0,0.008851811,30862.58208381,12372.0,7108.312157721796,10065.0,10065.0,17934.0,7479.654983570646,28662.964423968,2876.072092191,12372.0,10065.0,17934.0,28662.964423968,0.8660254037844386,0.5000000000000001,10414.168283430012,-1745.1682834300161,13245.291666749326,-5543.291666774674,13821.797579373504,-3867.7383266075817,13709.530159961703,17153.051923848292,1
PF090,Aciclovir 8% suspension buvable flacon 125ML,B,2023-02-01,2,2023,551.0,1070.0,523.0,1,1,0,1,0,0,0,0,0,0,0.192227015,440.910362981,321.0,7108.312157721796,1114.0,1114.0,519.0,7479.654983570646,641.5315570079999,2876.072092191,321.0,1114.0,519.0,641.5315570079999,0.8660254037844386,0.5000000000000001,633.8229167002083,-82.8229167002088,1545.4479167679708,-475.4479167679715,587.2390953656744,-94.03857374011001,533.6673206097676,-92.75695762876762,1
PF091,Tussipax sirop enfant flacon 125ML,NC,2023-02-01,2,2023,3770.0,6500.0,10368.0,1,1,0,1,0,0,0,0,0,0,0.969332145,13297.369152384,3770.0,7108.312157721796,6500.0,6500.0,7481.279541905257,7479.654983570646,13297.369152384,2876.072092191,3770.0,6500.0,10368.0,13297.369152384,0.8660254037844386,0.5000000000000001,3351.8740079295603,418.1259920711202,11968.413194450082,-5468.413194450076,3198.600439729369,-1230.277716302183,1464.3366467880544,-2390.0413266335827,2
PF097,Afusidic 2% crème dermique tube 15GR,A0,2023-02-01,2,2023,7725.0,12090.0,13426.0,1,1,0,1,0,0,0,0,0,0,0.137426862,26609.770739496,9268.0,7108.312157721796,22707.0,22707.0,10000.0,7479.654983570646,6988.410309999999,2876.072092191,9268.0,22707.0,10000.0,6988.410309999999,0.8660254037844386,0.5000000000000001,20616.888888888887,-12891.88888888887,17132.48399697708,-5042.483996977096,23440.106249999983,-10014.106249999979,16532.45338083863,-7742.292197466665,1
PF098,"Moment 200 gouttes buvables flacon 12,5ML",NC,2023-02-01,2,2023,3572.0,5553.0,7850.0,1,1,0,1,0,0,0,0,0,0,0.171788393,8362.6742998,4595.0,7108.312157721796,5845.0,5845.0,8550.0,7479.654983570646,13048.86204225,2876.072092191,4595.0,5845.0,8550.0,13048.86204225,0.8660254037844386,0.5000000000000001,5834.62643482793,-2262.626434827932,7587.09920635289,-2034.0992063528922,8046.975855191759,-196.9758551917633,8003.8992846102365,-1960.7775932549368,1
PF109,Relaxil 4MG,B,2023-02-01,2,2023,1100.0,1231.0,2400.0,1,1,0,1,0,0,0,0,0,0,0.412399179,2087.2661550000003,1331.0,7108.312157721796,2010.0,2010.0,1160.0,7479.654983570646,2087.2661550000003,2876.072092191,1331.0,2010.0,1160.0,2087.2661550000003,0.8660254037844386,0.5000000000000001,1398.7096889001741,-298.7097933272795,3613.8179917430452,-711.9017589777542,996.2899275211731,-205.43224193580622,700.6867478737637,-173.13091589257928,0
PF110,Tallis 1% crème dermique tube 15GR,C,2023-02-01,2,2023,728.0,1571.0,1820.0,1,1,0,1,0,0,0,0,0,0,0.06267665,2795.63934468,878.0,7108.312157721796,1762.0,1762.0,800.0,7479.654983570646,976.0,2876.072092191,878.0,1762.0,800.0,976.0,0.8660254037844386,0.5000000000000001,1445.9340277777778,-717.9340277777775,3934.855785794498,-2363.8557857945,1933.317129629629,-113.31712962962928,1797.4491817894477,998.1901628905513,1
PF118,"Pradis 0,1% solution buvable flacon 200 ML",B,2023-02-01,2,2023,1362.0,3336.0,3312.0,1,1,0,1,0,0,0,0,0,0,0.257555938,3087.0,2333.0,7108.312157721796,3925.0,3925.0,3528.0,7479.654983570646,3087.0,2876.072092191,2333.0,3925.0,3528.0,3087.0,0.8660254037844386,0.5000000000000001,2091.9028128696377,-366.2581430082508,2634.726842684166,701.2731573158329,293.24586832009146,-54.99454320818391,915.6759590965808,-103.20111695407569,0
PF119,Pradis 10MG suppositoire boite de 10,NC,2023-02-01,2,2023,1422.0,3349.0,2586.0,1,1,0,1,0,0,0,0,0,0,0.779211485,3327.77368353,1739.0,7108.312157721796,3660.0,3660.0,1836.0,7479.654983570646,2388.406237452,2876.072092191,1739.0,3660.0,1836.0,2388.406237452,0.8660254037844386,0.5000000000000001,3809.4188322410137,-150.18030152923978,5745.141866293011,-1695.5704351887505,2581.9368523122016,4.063147687798251,2249.2844752856076,3810.594147886644,0
PF120,Axen 100 MG suppositoire boite de 10,A-,2023-02-01,2,2023,11026.0,16097.0,26568.0,1,1,0,1,0,0,0,0,0,0,0.502098728,30180.046781016,15965.0,7108.312157721796,15756.0,15756.0,26792.0,7479.654983570646,39093.97828516,2876.072092191,15965.0,15756.0,26792.0,39093.97828516,0.8660254037844386,0.5000000000000001,19965.21180555557,-8939.211805555566,27651.835317552817,-11554.835317531742,26126.61485367808,441.3851463219024,28695.916944188,1484.1298368279827,0
PF130,Aciclovir Opalia 200MG comprimé boite de 30,C,2023-02-01,2,2023,293.0,745.0,490.0,1,1,0,1,0,0,0,0,0,0,0.613787704,408.40016378,378.0,7108.312157721796,946.0,946.0,372.0,7479.654983570646,592.29185652,2876.072092191,378.0,946.0,372.0,592.29185652,0.8660254037844386,0.5000000000000001,517.2864583333338,-224.2864583333337,990.8750000000005,-245.87500000000043,526.3834963912552,-36.38349639125549,676.9823000488972,-268.58213626889744,0
PF132,Tallis spray 1% flacon 15 ML,NC,2023-02-01,2,2023,332.0,879.0,603.0,1,1,0,1,0,0,0,0,0,0,0.568704124,486.218999799,306.0,7108.312157721796,956.0,956.0,500.0,7479.654983570646,876.1682245,2876.072092191,306.0,956.0,500.0,876.1682245,0.8660254037844386,0.5000000000000001,688.8068181818182,-356.8068181818182,1448.5777777777782,-569.5777777777784,618.5700746872839,-15.570300677608989,745.1996289817841,-258.9806291827844,0
